"V1","V2","V3","V4"
4.66066589748995e-06,0,0,2.29951368587191e-05
4.64220810264408e-06,0,0,2.30858866041803e-05
4.6282111877874e-06,0,0,2.31730559883017e-05
4.6186751529199e-06,0,0,2.32566450110834e-05
4.61359999804159e-06,0,0,2.33366536725254e-05
4.61298572315247e-06,0,0,2.34130819726277e-05
4.61683232825254e-06,0,0,2.34859299113903e-05
4.62513981334179e-06,0,0,2.35551974888132e-05
4.63790817842023e-06,0,0,2.36208847048964e-05
4.65513742348786e-06,0,0,2.36829915596398e-05
4.67682754854467e-06,0,0,2.37415180530435e-05
4.70297855359068e-06,0,0,2.37964641851076e-05
4.73359043862587e-06,0,0,2.38478299558319e-05
4.76866320365024e-06,0,0,2.38956153652165e-05
4.80819684866381e-06,0,0,2.39398204132614e-05
4.85219137366656e-06,0,0,2.39804450999666e-05
4.9006467786585e-06,0,0,2.4017489425332e-05
4.95356306363962e-06,0,0,2.40509533893578e-05
5.01094022860994e-06,0,0,2.40808369920439e-05
5.07277827356944e-06,0,0,2.41071402333902e-05
5.13907719851813e-06,0,0,2.41298631133968e-05
5.209837003456e-06,0,0,2.41490056320637e-05
5.28505768838306e-06,0,0,2.41645677893909e-05
5.36473925329931e-06,0,0,2.41765495853784e-05
5.44888169820475e-06,0,0,2.41849510200262e-05
5.53748502309938e-06,0,0,2.41897720933343e-05
5.63054922798319e-06,0,0,2.41910128053026e-05
5.72807431285619e-06,0,0,2.41886731559313e-05
5.83006027771837e-06,0,0,2.41827531452202e-05
5.93650712256975e-06,0,0,2.41732527731694e-05
6.04741484741031e-06,0,0,2.41601720397789e-05
6.16278345224006e-06,0,0,2.41435109450487e-05
6.28261293705899e-06,0,0,2.41232694889788e-05
6.40690330186712e-06,0,0,2.40994476715691e-05
6.53565454666443e-06,0,0,2.40720454928198e-05
6.66886667145093e-06,0,0,2.40410629527307e-05
6.80653967622661e-06,0,0,2.4006500051302e-05
6.94867356099149e-06,0,0,2.39683567885335e-05
7.09526832574555e-06,0,0,2.39266331644253e-05
7.24632397048879e-06,0,0,2.38813291789774e-05
7.40184049522123e-06,0,0,2.38324448321898e-05
7.56181789994285e-06,0,0,2.37799801240625e-05
7.72624881847989e-06,1.03828309191017e-12,0,2.3723940115699e-05
7.89180292182614e-06,4.72534171617767e-10,0,2.36666129882357e-05
8.05572689792041e-06,1.80257481238564e-09,0,2.36098904697e-05
8.2180207467627e-06,3.99116020539554e-09,0,2.35537725600918e-05
8.37868446835301e-06,7.03829035064746e-09,0,2.34982592594112e-05
8.53771806269135e-06,1.09439652481414e-08,0,2.34433505676581e-05
8.69512152977771e-06,1.57081848978774e-08,0,2.33890464848325e-05
8.8508948696121e-06,2.13309492998553e-08,0,2.33353470109345e-05
9.0050380821945e-06,2.78122584540754e-08,0,2.3282252145964e-05
9.15755116752494e-06,3.51521123605374e-08,0,2.32297618899211e-05
9.30843412560339e-06,4.33505110192414e-08,0,2.31778762428057e-05
9.45768695642986e-06,5.24074544301875e-08,0,2.31265952046179e-05
9.60530966000436e-06,6.23229425933756e-08,0,2.30759187753576e-05
9.75130223632688e-06,7.30969755088057e-08,0,2.30258469550248e-05
9.89566468539743e-06,8.47295531764778e-08,0,2.29763797436196e-05
1.0038397007216e-05,9.7220675596392e-08,0,2.29275171411419e-05
1.01794992017826e-05,1.10570342768548e-07,0,2.28792591475918e-05
1.03189712690972e-05,1.24778554692946e-07,0,2.28316057629692e-05
1.04568132091598e-05,1.39845311369587e-07,0,2.27845569872741e-05
1.05930250219705e-05,1.55770612798469e-07,0,2.27381128205066e-05
1.07276067075292e-05,1.72554458979593e-07,0,2.26922732626667e-05
1.08605582658359e-05,1.90196849912959e-07,0,2.26470383137542e-05
1.09918796968906e-05,2.08697785598568e-07,0,2.26024079737693e-05
1.11215710006934e-05,2.28057266036418e-07,0,2.2558382242712e-05
1.12496321772441e-05,2.4827529122651e-07,0,2.25149611205822e-05
1.13760632265429e-05,2.69351861168845e-07,0,2.24721446073799e-05
1.15008641485898e-05,2.91286975863421e-07,0,2.24299327031052e-05
1.16240349433846e-05,3.14080635310239e-07,0,2.2388325407758e-05
1.17455756109275e-05,3.377328395093e-07,0,2.23473227213384e-05
1.18654861512184e-05,3.62243588460602e-07,0,2.23069246438463e-05
1.19837665642573e-05,3.87612882164147e-07,0,2.22671311752817e-05
1.21004168500442e-05,4.13840720619933e-07,0,2.22279423156447e-05
1.22154370085792e-05,4.40927103827962e-07,0,2.21893580649352e-05
1.23288270398622e-05,4.68872031788232e-07,0,2.21513784231533e-05
1.24405869438932e-05,4.97675504500745e-07,0,2.21140033902989e-05
1.25507167206722e-05,5.273375219655e-07,0,2.20772329663721e-05
1.26592163701992e-05,5.57858084182496e-07,0,2.20410671513728e-05
1.27660858924743e-05,5.89237191151735e-07,0,2.2005505945301e-05
1.28713252874974e-05,6.21474842873215e-07,0,2.19705493481568e-05
1.29749345552685e-05,6.54571039346938e-07,0,2.19361973599401e-05
1.30769136957877e-05,6.88525780572903e-07,0,2.19024499806509e-05
1.31772627090548e-05,7.23339066551109e-07,0,2.18693072102893e-05
1.327598159507e-05,7.59010897281558e-07,0,2.18367690488553e-05
1.33730703538332e-05,7.95541272764249e-07,0,2.18048354963488e-05
1.34685289853445e-05,8.32930192999182e-07,0,2.17735065527698e-05
1.35623574896037e-05,8.71177657986356e-07,0,2.17427822181183e-05
1.3654555866611e-05,9.10283667725773e-07,0,2.17126624923945e-05
1.37451241163663e-05,9.50248222217432e-07,0,2.16831473755981e-05
1.38340622388696e-05,9.91071321461333e-07,0,2.16542368677293e-05
1.3921370234121e-05,1.03275296545748e-06,0,2.1625930968788e-05
1.40070481021204e-05,1.07529315420586e-06,0,2.15982296787743e-05
1.40910958428678e-05,1.11869188770649e-06,0,2.15711329976881e-05
1.41735134563632e-05,1.16294916595936e-06,0,2.15446409255295e-05
1.42543009426066e-05,1.20806498896447e-06,0,2.15187534622984e-05
1.43334583015981e-05,1.25403935672182e-06,0,2.14934706079948e-05
1.44109855333376e-05,1.30087226923142e-06,0,2.14687923626188e-05
1.44868826378251e-05,1.34856372649325e-06,0,2.14447187261703e-05
1.45611496150606e-05,1.39711372850733e-06,0,2.14212496986494e-05
1.46337864650442e-05,1.44652227527365e-06,0,2.1398385280056e-05
1.47047931877758e-05,1.49678936679222e-06,0,2.13761254703901e-05
1.47741697832554e-05,1.54791500306302e-06,0,2.13544702696518e-05
1.4841916251483e-05,1.59989918408607e-06,0,2.1333419677841e-05
1.49080325924586e-05,1.65274190986136e-06,0,2.13129736949578e-05
1.49725188061823e-05,1.70644318038889e-06,0,2.12931323210021e-05
1.5035374892654e-05,1.76100299566866e-06,0,2.1273895555974e-05
1.50966008518737e-05,1.81642135570068e-06,0,2.12552633998734e-05
1.51561966838415e-05,1.87269826048493e-06,0,2.12372358527003e-05
1.52141623885572e-05,1.92983371002143e-06,0,2.12198129144548e-05
1.5270497966021e-05,1.98782770431017e-06,0,2.12029945851368e-05
1.53252034162328e-05,2.04668024335116e-06,0,2.11867808647464e-05
1.53782787391927e-05,2.10639132714438e-06,0,2.11711717532835e-05
1.54297239349005e-05,2.16696095568985e-06,0,2.11561672507481e-05
1.54795390033564e-05,2.22838912898756e-06,0,2.11417673571403e-05
1.55277239445603e-05,2.29067584703751e-06,0,2.112797207246e-05
1.55742787585122e-05,2.3538211098397e-06,0,2.11147813967073e-05
1.56192034452122e-05,2.41782491739414e-06,0,2.11021953298821e-05
1.56624980046601e-05,2.48268726970082e-06,0,2.10902138719845e-05
1.57041624368561e-05,2.54840816675974e-06,0,2.10788370230144e-05
1.57441967418002e-05,2.6149876085709e-06,0,2.10680647829718e-05
1.57826009194922e-05,2.6824255951343e-06,0,2.10578971518568e-05
1.58193749699323e-05,2.75072212644995e-06,0,2.10483341296693e-05
1.58545188931203e-05,2.81987720251783e-06,0,2.10393757164093e-05
1.58880326890564e-05,2.88989082333796e-06,0,2.10310219120769e-05
1.59199163577406e-05,2.96076298891034e-06,0,2.10232727166721e-05
1.59501698991727e-05,3.03249369923495e-06,0,2.10161281301948e-05
1.59787933133529e-05,3.10508295431181e-06,0,2.1009588152645e-05
1.60057866002811e-05,3.1785307541409e-06,0,2.10036527840228e-05
1.60311497599573e-05,3.25283709872224e-06,0,2.09983220243281e-05
1.60548827923816e-05,3.32800198805582e-06,0,2.09935958735609e-05
1.60769856975539e-05,3.40402542214165e-06,0,2.09894743317213e-05
1.60974584754742e-05,3.48090740097971e-06,0,2.09859573988092e-05
1.61163011261425e-05,3.55864792457002e-06,0,2.09830450748247e-05
1.61335136495588e-05,3.63724699291257e-06,0,2.09807373597677e-05
1.61490720758433e-05,3.71666413024796e-06,0,2.09788878404306e-05
1.61626233638562e-05,3.79630318806435e-06,0,2.09753400652191e-05
1.6174050386539e-05,3.87596638453463e-06,0,2.09693785967417e-05
1.61833531438918e-05,3.95565371965879e-06,0,2.09610034349983e-05
1.61905316359145e-05,4.03536519343683e-06,0,2.09502145799889e-05
1.6195585862607e-05,4.11510080586875e-06,0,2.09370120317135e-05
1.61985158239695e-05,4.19486055695455e-06,0,2.09213957901721e-05
1.61993215200019e-05,4.27464444669424e-06,0,2.09033658553646e-05
1.61980029507042e-05,4.3544524750878e-06,0,2.08829222272912e-05
1.61945601160764e-05,4.43428464213524e-06,0,2.08600649059518e-05
1.61889930161186e-05,4.51414094783657e-06,0,2.08347938913464e-05
1.61813016508306e-05,4.59402139219178e-06,0,2.0807109183475e-05
1.61714860202125e-05,4.67392597520087e-06,0,2.07770107823375e-05
1.61595461242644e-05,4.75385469686384e-06,0,2.07444986879341e-05
1.61454819629861e-05,4.83380755718069e-06,0,2.07095729002647e-05
1.61292935363778e-05,4.91378455615142e-06,0,2.06722334193293e-05
1.61109808444394e-05,4.99378569377603e-06,0,2.06324802451278e-05
1.60905438871709e-05,5.07381097005453e-06,0,2.05903133776604e-05
1.60679826645723e-05,5.1538603849869e-06,0,2.0545732816927e-05
1.60432971766436e-05,5.23393393857316e-06,0,2.04987385629276e-05
1.60164874233848e-05,5.31403163081329e-06,0,2.04493306156621e-05
1.5987553404796e-05,5.39415346170731e-06,0,2.03975089751307e-05
1.5956495120877e-05,5.47429943125521e-06,0,2.03432736413333e-05
1.5923312571628e-05,5.55446953945699e-06,0,2.02866246142699e-05
1.58880057570488e-05,5.63466378631265e-06,0,2.02275618939404e-05
1.58505746771396e-05,5.71488217182219e-06,0,2.0166085480345e-05
1.58110193319003e-05,5.79512469598562e-06,0,2.01021953734836e-05
1.57693397213309e-05,5.87539135880292e-06,0,2.00358915733561e-05
1.57255358454314e-05,5.95568216027411e-06,0,1.99671740799627e-05
1.56796077042018e-05,6.03599710039918e-06,0,1.98960428933033e-05
1.56315552976421e-05,6.11633617917812e-06,0,1.98224980133779e-05
1.55813786257524e-05,6.19669939661095e-06,0,1.97465394401864e-05
1.55290776885325e-05,6.27708675269766e-06,0,1.9668167173729e-05
1.54746524859826e-05,6.35749824743825e-06,0,1.95873812140056e-05
1.54181030181025e-05,6.43793388083273e-06,0,1.95041815610161e-05
1.53594292848924e-05,6.51839365288108e-06,0,1.94185682147607e-05
1.52986312863522e-05,6.59887756358331e-06,0,1.93305411752393e-05
1.52357090224819e-05,6.67938561293943e-06,0,1.92401004424518e-05
1.51706624932815e-05,6.75991780094942e-06,0,1.91472460163984e-05
1.5103491698751e-05,6.8404741276133e-06,0,1.9051977897079e-05
1.50341966388904e-05,6.92105459293106e-06,0,1.89542960844935e-05
1.49627773136998e-05,7.0016591969027e-06,0,1.88542005786421e-05
1.4889233723179e-05,7.08228793952822e-06,0,1.87516913795246e-05
1.48135658673282e-05,7.16294082080762e-06,0,1.86467684871412e-05
1.47357737461472e-05,7.2436178407409e-06,0,1.85394319014918e-05
1.46558573596362e-05,7.32431899932807e-06,0,1.84296816225763e-05
1.45738167077951e-05,7.40504429656911e-06,0,1.83175176503949e-05
1.44896517906239e-05,7.48579373246404e-06,0,1.82029399849474e-05
1.44033626081226e-05,7.56656730701285e-06,0,1.8085948626234e-05
1.43149491602912e-05,7.64736502021553e-06,0,1.79665435742546e-05
1.42244114471297e-05,7.72818687207211e-06,0,1.78447248290091e-05
1.41317494686382e-05,7.80903286258255e-06,0,1.77204923904977e-05
1.40369632248165e-05,7.88990299174689e-06,0,1.75938462587202e-05
1.39400527156648e-05,7.9707972595651e-06,0,1.74647864336768e-05
1.38410179411829e-05,8.05171566603719e-06,0,1.73333129153673e-05
1.3739858901371e-05,8.13265821116317e-06,0,1.71994257037919e-05
1.3636575596229e-05,8.21362489494302e-06,0,1.70631247989504e-05
1.35311680257569e-05,8.29461571737676e-06,0,1.6924410200843e-05
1.34236361899547e-05,8.37563067846438e-06,0,1.67832819094696e-05
1.33139800888224e-05,8.45666977820588e-06,0,1.66397399248301e-05
1.320219972236e-05,8.53773301660126e-06,0,1.64937842469247e-05
1.30882950905676e-05,8.61882039365052e-06,0,1.63454148757532e-05
1.2972266193445e-05,8.69993190935366e-06,0,1.61946318113158e-05
1.28541130309924e-05,8.78106756371068e-06,0,1.60414350536123e-05
1.27338356032096e-05,8.86222735672159e-06,0,1.58858246026429e-05
1.26114339100968e-05,8.94341128838637e-06,0,1.57278004584074e-05
1.24869079516539e-05,9.02461935870504e-06,0,1.5567362620906e-05
1.23602577278809e-05,9.10585156767758e-06,0,1.54045110901385e-05
1.22314832387778e-05,9.18710791530402e-06,0,1.52392458661051e-05
1.21005844843446e-05,9.26838840158432e-06,0,1.50715669488056e-05
1.19675614645813e-05,9.34969302651851e-06,0,1.49014743382401e-05
1.1832414179488e-05,9.43102179010659e-06,0,1.47289680344087e-05
1.16951426290645e-05,9.51237469234854e-06,0,1.45540480373112e-05
1.1555746813311e-05,9.59375173324437e-06,0,1.43767143469478e-05
1.14142267322274e-05,9.67515291279409e-06,0,1.41969669633183e-05
1.12705823858136e-05,9.75657823099768e-06,0,1.40148058864229e-05
1.11248137740698e-05,9.83802768785516e-06,0,1.38302311162614e-05
1.09769208969959e-05,9.91950128336652e-06,0,1.3643242652834e-05
1.08269037545919e-05,1.00009990175318e-05,0,1.34538404961405e-05
1.06747623468578e-05,1.00825208903509e-05,0,1.3262024646181e-05
1.05204966737937e-05,1.01640669018239e-05,0,1.30677951029556e-05
1.03641067353994e-05,1.02456370519508e-05,0,1.28711518664641e-05
1.0205592531675e-05,1.03272313407315e-05,0,1.26720949367067e-05
1.00449540626206e-05,1.04088497681662e-05,0,1.24706243136832e-05
9.88219132823607e-06,1.04904923342547e-05,0,1.22667399973937e-05
9.71730432852145e-06,1.05721590389971e-05,0,1.20604419878383e-05
9.55029306347674e-06,1.06538498823934e-05,0,1.18517302850168e-05
9.38115753310193e-06,1.07355648644436e-05,0,1.16406048889293e-05
9.20989773739704e-06,1.08173039851476e-05,0,1.14270657995759e-05
9.03651367636206e-06,1.08990672445055e-05,0,1.12111130169564e-05
8.86100534999699e-06,1.09808546425174e-05,0,1.0992746541071e-05
8.68337275830183e-06,1.1062666179183e-05,0,1.07719663719195e-05
8.50361590127657e-06,1.11445018545026e-05,0,1.0548772509502e-05
8.3224070010403e-06,1.12259257827575e-05,0,1.0323962392638e-05
8.14278669658224e-06,1.13049663371996e-05,0,1.01011430486733e-05
7.96512594476157e-06,1.13813829800771e-05,0,9.8807545336421e-06
7.78942474557827e-06,1.14551757113902e-05,0,9.66279684754445e-06
7.61568309903237e-06,1.15263445311387e-05,0,9.44726999038032e-06
7.44390100512385e-06,1.15948894393228e-05,0,9.23417396214973e-06
7.27407846385271e-06,1.16608104359424e-05,0,9.02350876285266e-06
7.10621547521897e-06,1.17241075209975e-05,0,8.81527439248914e-06
6.9403120392226e-06,1.17847806944882e-05,0,8.60947085105914e-06
6.77636815586362e-06,1.18428299564143e-05,0,8.40609813856268e-06
6.61438382514203e-06,1.18982553067759e-05,0,8.20515625499975e-06
6.45435904705783e-06,1.19510567455731e-05,0,8.00664520037035e-06
6.29629382161101e-06,1.20012342728058e-05,0,7.81056497467449e-06
6.14018814880157e-06,1.2048787888474e-05,0,7.61691557791216e-06
5.98604202862952e-06,1.20937175925776e-05,0,7.42569701008336e-06
5.83385546109486e-06,1.21360233851169e-05,0,7.23690927118809e-06
5.68362844619758e-06,1.21757052660916e-05,0,7.05055236122636e-06
5.53536098393769e-06,1.22127632355018e-05,0,6.86662628019816e-06
5.38905307431518e-06,1.22471972933475e-05,0,6.68513102810349e-06
5.24470471733006e-06,1.22790074396288e-05,0,6.50606660494235e-06
5.10231591298233e-06,1.23081936743456e-05,0,6.32943301071475e-06
4.96188666127198e-06,1.23347559974978e-05,0,6.15523024542068e-06
4.82341696219901e-06,1.23586944090856e-05,0,5.98345830906014e-06
4.68690681576343e-06,1.23800089091089e-05,0,5.81411720163314e-06
4.55235622196524e-06,1.23986994975677e-05,0,5.64720692313967e-06
4.41976518080443e-06,1.2414766174462e-05,0,5.48272747357973e-06
4.28913369228101e-06,1.24282089397919e-05,0,5.32067885295332e-06
4.16046175639498e-06,1.24390277935572e-05,0,5.16106106126045e-06
4.03374937314633e-06,1.24472227357581e-05,0,5.00387409850111e-06
3.90899654253506e-06,1.24527937663945e-05,0,4.8491179646753e-06
3.78620326456118e-06,1.24557408854663e-05,0,4.69679265978303e-06
3.66536953922469e-06,1.24560640929737e-05,0,4.54689818382428e-06
3.54649536652558e-06,1.24537633889166e-05,0,4.39943453679907e-06
3.42958074646386e-06,1.2448838773295e-05,0,4.2544017187074e-06
3.31462567903953e-06,1.2441290246109e-05,0,4.11179972954925e-06
3.20163016425258e-06,1.24311178073584e-05,0,3.97162856932464e-06
3.09059420210301e-06,1.24183214570434e-05,0,3.83388823803356e-06
2.98151779259083e-06,1.24029011951638e-05,0,3.69857873567601e-06
2.87440093571604e-06,1.23848570217198e-05,0,3.565700062252e-06
2.76924363147863e-06,1.23641889367113e-05,0,3.43525221776152e-06
2.66604587987861e-06,1.23408969401383e-05,0,3.30723520220457e-06
2.56480768091597e-06,1.23149810320008e-05,0,3.18164901558116e-06
2.46552903459072e-06,1.22864412122988e-05,0,3.05849365789127e-06
2.36820994090285e-06,1.22552774810324e-05,0,2.93776912913492e-06
2.27285039985237e-06,1.22214898382014e-05,0,2.81947542931211e-06
2.17945041143928e-06,1.2185078283806e-05,0,2.70361255842282e-06
2.08800997566357e-06,1.2146042817846e-05,0,2.59018051646707e-06
1.99852909252525e-06,1.21043834403216e-05,0,2.47917930344485e-06
1.91100776202431e-06,1.20601001512327e-05,0,2.37060891935616e-06
1.82544598416076e-06,1.20131929505793e-05,0,2.26446936420101e-06
1.74184375893459e-06,1.19636618383614e-05,0,2.16076063797939e-06
1.66020108634581e-06,1.19115068145791e-05,0,2.0594827406913e-06
1.58051796639442e-06,1.18567278792322e-05,0,1.96063567233674e-06
1.50279439908041e-06,1.17993250323209e-05,0,1.86421943291572e-06
1.42703038440379e-06,1.1739298273845e-05,0,1.77023402242823e-06
1.35322592236455e-06,1.16766476038047e-05,0,1.67867944087427e-06
1.2813810129627e-06,1.16113730221999e-05,0,1.58955568825385e-06
1.21149565619823e-06,1.15434745290306e-05,0,1.50286276456696e-06
1.14356985207115e-06,1.14729521242968e-05,0,1.4186006698136e-06
1.07760360058145e-06,1.13998058079985e-05,0,1.33676940399377e-06
1.01359690172914e-06,1.13240355801358e-05,0,1.25736896710748e-06
9.5154975551422e-07,1.12456414407085e-05,0,1.18039935915472e-06
8.91462161936681e-07,1.11646233897168e-05,0,1.10586058013549e-06
8.33334120996529e-07,1.10809814271605e-05,0,1.03375263004979e-06
7.77165632693762e-07,1.09947155530398e-05,0,9.6407550889763e-07
7.22956697028381e-07,1.09058257673546e-05,0,8.96829216679e-07
6.70707314000385e-07,1.08143120701049e-05,0,8.32013753393902e-07
6.20417483609775e-07,1.07201744612907e-05,0,7.69629119042337e-07
5.7208720585655e-07,1.06234129409121e-05,0,7.09675313624305e-07
5.25716480740712e-07,1.05240275089689e-05,0,6.52152337139806e-07
4.81305308262259e-07,1.04220181654613e-05,0,5.97060189588839e-07
4.38853688421191e-07,1.03173849103891e-05,0,5.44398870971405e-07
3.9836162121751e-07,1.02101277437525e-05,0,4.94168381287504e-07
3.59829106651213e-07,1.01002466655514e-05,0,4.46368720537136e-07
3.23256144722303e-07,9.98774167578578e-06,0,4.009998887203e-07
2.88642735430778e-07,9.8726127744557e-06,0,3.58061885836997e-07
2.55988878776639e-07,9.75485996156112e-06,0,3.17554711887227e-07
2.25294574759885e-07,9.63448323710205e-06,0,2.79478366870989e-07
1.96559823380517e-07,9.5114826010785e-06,0,2.43832850788284e-07
1.69784624638535e-07,9.38585805349046e-06,0,2.10618163639112e-07
1.44968978533938e-07,9.25760959433793e-06,0,1.79834305423472e-07
1.22112885066727e-07,9.12673722362092e-06,0,1.51481276141366e-07
1.01216344236902e-07,8.99324094133941e-06,0,1.25559075792792e-07
8.22793560444622e-08,8.85712074749342e-06,0,1.0206770437775e-07
6.53019204894081e-08,8.71837664208293e-06,0,8.10071618962417e-08
5.02840375717397e-08,8.57700862510796e-06,0,6.23774483482658e-08
3.72257072914569e-08,8.43301669656851e-06,0,4.61785637338227e-08
2.61269296485597e-08,8.28640085646456e-06,0,3.24105080529122e-08
1.69877046430482e-08,8.13716110479612e-06,0,2.10732813055345e-08
9.80803227492238e-09,7.9852974415632e-06,0,1.21668834916895e-08
4.58791254418217e-09,7.83080986676579e-06,0,5.69131461137724e-09
1.3273454508276e-09,7.67369838040389e-06,0,1.64657466459768e-09
2.63309948586777e-11,7.5139629824775e-06,0,3.26636513508355e-11
6.56365364625761e-10,7.35312930163741e-06,0,1.86154207316866e-09
3.16549293881748e-09,7.19397819349045e-06,0,8.97777153626455e-09
7.55261783847769e-09,7.03656831350185e-06,0,2.14202586343152e-08
1.38177400636064e-08,6.88089966167162e-06,0,3.91890033673205e-08
2.19608596142035e-08,6.72697223799976e-06,0,6.22840057352806e-08
3.19819764902692e-08,6.57478604248626e-06,0,9.07052657381954e-08
4.38810906918033e-08,6.42434107513112e-06,0,1.24452783376065e-07
5.76582022188059e-08,6.27563733593435e-06,0,1.63526558648889e-07
7.3313311071277e-08,6.12867482489595e-06,0,2.07926591556668e-07
9.08464172492166e-08,5.9834535420159e-06,0,2.57652882099402e-07
1.10257520752625e-07,5.83997348729423e-06,0,3.1270543027709e-07
1.31546621581501e-07,5.69823466073092e-06,0,3.73084236089733e-07
1.54713719735846e-07,5.55823706232597e-06,0,4.38789299537331e-07
1.7975881521566e-07,5.41998069207939e-06,0,5.09820620619884e-07
2.06681908020942e-07,5.28346554999118e-06,0,5.86178199337391e-07
2.35482998151692e-07,5.14869163606133e-06,0,6.67862035689854e-07
2.66162085607911e-07,5.01565895028984e-06,0,7.5487212967727e-07
2.98719170389599e-07,4.88436749267673e-06,0,8.47208481299642e-07
3.33154252496755e-07,4.75481726322197e-06,0,9.44871090556968e-07
3.69467331929379e-07,4.62700826192558e-06,0,1.04785995744925e-06
4.07658408687472e-07,4.50094048878756e-06,0,1.15617508197648e-06
4.47727482771033e-07,4.3766139438079e-06,0,1.26981646413868e-06
4.89674554180063e-07,4.2540286269866e-06,0,1.38878410393582e-06
5.33499622914561e-07,4.13318453832367e-06,0,1.51307800136792e-06
5.79202688974528e-07,4.01408167781911e-06,0,1.64269815643497e-06
6.26783752359964e-07,3.89672004547291e-06,0,1.77764456913698e-06
6.76242813070867e-07,3.78109964128508e-06,0,1.91791723947395e-06
7.2757987110724e-07,3.66722046525561e-06,0,2.06351616744587e-06
7.8079492646908e-07,3.55508251738451e-06,0,2.21444135305274e-06
8.3588797915639e-07,3.44468579767177e-06,0,2.37069279629457e-06
8.92859029169167e-07,3.33603030611739e-06,0,2.53227049717135e-06
9.51708076507413e-07,3.22911604272139e-06,0,2.69917445568309e-06
1.01243512117113e-06,3.12394300748374e-06,0,2.87140467182978e-06
1.07504016316031e-06,3.02051120040446e-06,0,3.04896114561143e-06
1.13952320247496e-06,2.91882062148355e-06,0,3.23184387702803e-06
1.20588423911508e-06,2.818871270721e-06,0,3.42005286607959e-06
1.27412327308067e-06,2.72066314811682e-06,0,3.6135881127661e-06
1.34424030437173e-06,2.624196253671e-06,0,3.81244961708757e-06
1.41623533298825e-06,2.52947058738355e-06,0,4.01663737904399e-06
1.49010835893025e-06,2.43648614925446e-06,0,4.22615139863536e-06
1.56585938219771e-06,2.34524293928374e-06,0,4.44099167586169e-06
1.64348840279064e-06,2.25574095747138e-06,0,4.66115821072298e-06
1.72299542070904e-06,2.16798020381739e-06,0,4.88665100321922e-06
1.80438043595291e-06,2.08196067832176e-06,0,5.11747005335041e-06
1.88764344852225e-06,1.9976823809845e-06,0,5.35361536111656e-06
1.97278445841705e-06,1.91514531180561e-06,0,5.59508692651766e-06
2.05980346563732e-06,1.83434947078507e-06,0,5.84188474955372e-06
2.14870047018307e-06,1.75529485792291e-06,0,6.09400883022474e-06
2.23947547205428e-06,1.67798147321911e-06,0,6.3514591685307e-06
2.33212847125096e-06,1.60240931667367e-06,0,6.61423576447163e-06
2.4266594677731e-06,1.5285783882866e-06,0,6.88233861804751e-06
2.52306846162072e-06,1.45648868805789e-06,0,7.15576772925834e-06
2.6213554527938e-06,1.38614021598755e-06,0,7.43452309810412e-06
2.72152044129236e-06,1.31753297207557e-06,0,7.71860472458487e-06
2.82356342711638e-06,1.25066695632196e-06,0,8.00801260870056e-06
2.92748441026587e-06,1.18554216872672e-06,0,8.30274675045121e-06
3.03328339074083e-06,1.12215860928984e-06,0,8.60280714983682e-06
3.14096036854125e-06,1.06051627801132e-06,0,8.90819380685738e-06
3.25051534366715e-06,1.00061517489117e-06,0,9.21890672151289e-06
3.36194831611851e-06,9.42455299929385e-07,0,9.53494589380337e-06
3.47525928589534e-06,8.86036653125965e-07,0,9.85631132372879e-06
3.59044825299764e-06,8.31359234480909e-07,0,1.01830030112892e-05
3.70751521742541e-06,7.78423043994219e-07,0,1.05150209564845e-05
3.82646017917865e-06,7.27228081665894e-07,0,1.08523651593148e-05
3.94728313825736e-06,6.77774347495934e-07,0,1.119503561978e-05
4.06998409466153e-06,6.30061841484339e-07,0,1.15430323378802e-05
4.19456304839117e-06,5.84090563631109e-07,0,1.18963553136154e-05
4.32101999944629e-06,5.39860513936245e-07,0,1.22550045469855e-05
4.44935494782687e-06,4.97371692399745e-07,0,1.26189800379906e-05
4.57956789353291e-06,4.56624099021611e-07,0,1.29882817866306e-05
4.71165883656443e-06,4.17617733801841e-07,0,1.33629097929055e-05
4.84562777692142e-06,3.80352596740437e-07,0,1.37428640568155e-05
4.98147471460387e-06,3.44828687837398e-07,0,1.41281445783604e-05
5.11919964961179e-06,3.11046007092724e-07,0,1.45187513575402e-05
5.25880258194518e-06,2.79004554506415e-07,0,1.4914684394355e-05
5.40028351160404e-06,2.48704330078471e-07,0,1.53159436888047e-05
5.54364243858837e-06,2.20145333808892e-07,0,1.57225292408894e-05
5.68887936289817e-06,1.93327565697678e-07,0,1.61344410506091e-05
5.83599428453343e-06,1.6825102574483e-07,0,1.65516791179637e-05
5.98498720349417e-06,1.44915713950346e-07,0,1.69742434429533e-05
6.13585811978037e-06,1.23321630314228e-07,0,1.74021340255778e-05
6.28860703339204e-06,1.03468774836474e-07,0,1.78353508658373e-05
6.44323394432918e-06,8.5357147517086e-08,0,1.82738939637317e-05
6.59973885259179e-06,6.89867483560629e-08,0,1.87177633192611e-05
6.75812175817986e-06,5.43575773534049e-08,0,1.91669589324254e-05
6.91838266109341e-06,4.14696345091119e-08,0,1.96214808032247e-05
7.08052156133242e-06,3.03229198231841e-08,0,2.00813289316589e-05
7.2445384588969e-06,2.09174332956214e-08,0,2.05465033177281e-05
7.41043335378685e-06,1.32531749264237e-08,0,2.10170039614323e-05
